path,column_position,column,observed_type,missing_values,nonmissing_values,first_nonmissing_example,definition,units
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,12,p_holm_45,numeric,0,45,1.0,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,13,q_bh_45,numeric,0,45,0.810933252793718,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,14,stars,text,14,31,**,Source-defined field: stars. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3c_FACS_BH45.csv,15,displayed_significance,text,0,45,BH FDR-adjusted exact permutation P across all 45 tests,Source-defined field: displayed_significance. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3g_prior_targets.csv,1,ligand,text,0,18,COL1A2,Source-defined field: ligand. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3g_prior_targets.csv,2,target,text,0,18,ENPP2,Source-defined field: target. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3g_prior_targets.csv,3,prior_weight,numeric,0,18,0.0274026384473665,Source-defined field: prior_weight. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure3g_prior_targets.csv,4,rank,numeric,0,18,1,Source-defined field: rank. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_source_data.csv,1,condition,text,0,24,Neutrophils alone,Recorded experimental or clinical condition,category
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_source_data.csv,2,observation,numeric,0,24,1,Source-defined field: observation. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_source_data.csv,3,value,numeric,0,24,11.102,Source measurement; scale and endpoint depend on assay,source-specific units
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_source_data.csv,4,provenance,text,0,24,digitized from original display,Recorded origin or reconstruction note,text
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_source_data.csv,5,unit,text,0,24,mU/mL per 10^6 cells (inherited from source axis),Source-defined field: unit. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,1,reference,text,0,3,Neutrophils alone,Source-defined field: reference. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,2,comparison,text,0,3,+ Ctrl FB,Source-defined field: comparison. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,3,difference_mean,numeric,0,3,-1.4081499999999991,Source-defined field: difference_mean. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,4,p_exact,numeric,0,3,0.13203463203463203,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,5,allocations,numeric,0,3,924,Source-defined field: allocations. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,6,p_holm_3,numeric,0,3,0.13203463203463203,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Figure_3e_statistics.csv,7,annotation,text,0,3,ns,Source-defined field: annotation. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_gene_support.csv,1,ligand,text,0,306,COL1A2,Source-defined field: ligand. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_gene_support.csv,2,module,text,0,306,OSM_inflammation,Source-defined field: module. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_gene_support.csv,3,gene,text,0,306,OSM,Gene symbol or identifier as recorded,identifier
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_gene_support.csv,4,prior_weight,numeric,0,306,0.00407735905722905,Source-defined field: prior_weight. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_gene_support.csv,5,percentile,numeric,0,306,0.518885385248149,Source-defined field: percentile. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_gene_support.csv,6,top_decile,boolean,0,306,FALSE,Source-defined field: top_decile. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,1,ligand,text,0,36,COL1A2,Source-defined field: ligand. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,2,module,text,0,36,OSM_inflammation,Source-defined field: module. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,3,score,numeric,0,36,0.763146269384273,Source-defined score; measurement/normalization depends on file,source-specific score units
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,4,n_module_genes,numeric,0,36,9,Count of the source-defined unit indicated by the column name,count
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,5,n_requested,numeric,0,36,9,Count of the source-defined unit indicated by the column name,count
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,6,top_decile_targets,numeric,0,36,5,Source-defined field: top_decile_targets. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,7,examples,text,0,36,IL1B;TNF,Source-defined field: examples. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Ligand_module_scores.csv,8,background_genes,numeric,0,36,14588,Source-defined field: background_genes. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,1,group,text,0,20,Neutrophils alone,Recorded analysis group,category
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,2,sample,text,0,20,P1-6,Source-defined field: sample. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,3,marker,text,0,20,OSM,Protein marker or assay channel as recorded,category
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,4,channel,text,0,20,R670-A,Source-defined field: channel. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,5,events,numeric,0,20,435,Source-defined field: events. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,6,median_fluorescence,numeric,0,20,-142.5161923873738,Source-defined field: median_fluorescence. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,7,raw_sha256,text,0,20,852bf98a19988392e7448ad93a5cb5600a33bf2da4c61860cbe9c50b941708af,Source-defined field: raw_sha256. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/figure_03/Canonical_FACS_RNA_2026-09-07/Representative_event_audit.csv,8,source_file,text,0,20,input_data/flow\jyye_john_coculture_fixed\samples_p1-6.fcs,Source-defined field: source_file. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
